TrackID,TrackState,Filtered,timestamp,xPos,xSpeed,yPos,ySpeed,Sensor
14,CONFIRMED,0,17:40:22163,3277684.8647,-4.3,Radar
13,CONFIRMED,1,17:40:22287.0,3277882.15159,-16.961037454,Radar
13,CONFIRMED,0,17:40:22287.0,NaN,NaN,Radar
14,CONFIRMED,1,17:40:22314,3277683.82187,-4.30819877669,Radar
14,CONFIRMED,0,17:40:22314,3277684.2247,-4.3,Radar
13,CONFIRMED,1,17:40:22568,3277878.78485,-16.9001329584,Radar
13,CONFIRMED,0,17:40:22568,3277879.4247,-16.9,Radar
14,CONFIRMED,1,17:40:22568,3277682.88874,-4.29040407561,Radar
14,CONFIRMED,0,17:40:22568,3277683.1367,-4.3,Radar
13,CONFIRMED,1,17:40:22802,3277875.41004,-16.8307805638,Radar
13,CONFIRMED,0,17:40:22802,3277876.3527,-16.8,Radar
14,CONFIRMED,1,17:40:22802,3277682.40264,-4.28755267887,Radar
14,CONFIRMED,0,17:40:22802,3277682.3047,-4.3,Radar
13,CONFIRMED,1,17:40:22909,3277872.0613,-16.7754788911,Radar
13,CONFIRMED,0,17:40:22909,3277874.6247,-16.8,Radar
14,CONFIRMED,1,17:40:22909,3277681.69116,-4.31103261971,Radar
14,CONFIRMED,0,17:40:22909,3277681.8567,-4.3,Radar
13,CONFIRMED,1,17:40:23101,3277868.70983,-16.8086944851,Radar
13,CONFIRMED,0,17:40:23101,3277871.4247,-16.8,Radar
14,CONFIRMED,1,17:40:23101,3277680.54183,-4.29487389013,Radar
14,CONFIRMED,0,17:40:23101,3277681.0247,-4.3,Radar
13,CONFIRMED,1,17:40:23291,3277865.32044,-16.7827620345,Radar
13,CONFIRMED,0,17:40:23291,3277868.0327,-16.8,Radar
14,CONFIRMED,1,17:40:23301.0,3277679.68018,-4.32160160079,Radar
14,CONFIRMED,0,17:40:23301.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:23495,3277862.03363,-16.8008591867,Radar
13,CONFIRMED,0,17:40:23495,3277864.6407,-16.8,Radar
14,CONFIRMED,1,17:40:23501.0,3277678.81476,-4.33260038285,Radar
14,CONFIRMED,0,17:40:23501.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:23697,3277858.9116,-16.7953710769,Radar
13,CONFIRMED,0,17:40:23697,3277861.2487,-16.8,Radar
14,CONFIRMED,1,17:40:23701.0,3277677.9429,-4.38597949599,Radar
14,CONFIRMED,0,17:40:23701.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:23906,3277855.56756,-16.7130147584,Radar
13,CONFIRMED,0,17:40:23906,3277857.8567,-16.7,Radar
14,CONFIRMED,1,17:40:23901.0,3277677.0625,-4.41804792434,Radar
14,CONFIRMED,0,17:40:23901.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:24100,3277852.28968,-16.7136087371,Radar
13,CONFIRMED,0,17:40:24100,3277854.5287,-16.7,Radar
14,ZOMBIE,1,17:40:24101.0,3277676.17645,-4.44242563124,Radar
14,ZOMBIE,0,17:40:24101.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:24303,3277848.99648,-16.6561346739,Radar
13,CONFIRMED,0,17:40:24303,3277851.2647,-16.7,Radar
14,ZOMBIE,1,17:40:24301.0,3277675.29468,-4.37523565851,Radar
14,ZOMBIE,0,17:40:24301.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:24517,3277845.80979,-16.5918032687,Radar
13,CONFIRMED,0,17:40:24517,3277847.9367,-16.6,Radar
14,ZOMBIE,1,17:40:24501.0,3277674.415,-4.42160165918,Radar
14,ZOMBIE,0,17:40:24501.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:24715,3277842.54575,-16.5959795533,Radar
13,CONFIRMED,0,17:40:24715,3277844.6087,-16.6,Radar
14,ZOMBIE,1,17:40:24701.0,3277673.53841,-4.34430264906,Radar
14,ZOMBIE,0,17:40:24701.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:24920,3277839.28818,-16.5844321271,Radar
13,CONFIRMED,0,17:40:24920,3277841.3447,-16.6,Radar
14,ZOMBIE,1,17:40:24901.0,3277672.66913,-4.34851601652,Radar
14,ZOMBIE,0,17:40:24901.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:25125,3277836.05193,-16.5096432151,Radar
13,CONFIRMED,0,17:40:25125,3277838.0167,-16.5,Radar
13,CONFIRMED,1,17:40:25299,3277832.6838,-16.5226374273,Radar
13,CONFIRMED,0,17:40:25299,3277834.7527,-16.5,Radar
13,CONFIRMED,1,17:40:25549,3277829.35562,-16.4289277895,Radar
13,CONFIRMED,0,17:40:25549,3277830.5927,-16.4,Radar
13,CONFIRMED,1,17:40:25751,3277826.06892,-16.406892719,Radar
13,CONFIRMED,0,17:40:25751,3277827.3287,-16.4,Radar
13,CONFIRMED,1,17:40:25995,3277822.77351,-16.4290037297,Radar
13,CONFIRMED,0,17:40:25995,3277824.0647,-16.4,Radar
13,CONFIRMED,1,17:40:26123,3277819.61906,-16.3142276881,Radar
13,CONFIRMED,0,17:40:26123,3277821.5687,-16.3,Radar
13,CONFIRMED,1,17:40:26363,3277816.39054,-16.2617880363,Radar
13,CONFIRMED,0,17:40:26363,3277817.5367,-16.3,Radar
13,CONFIRMED,1,17:40:26572,3277813.24712,-16.2502660314,Radar
13,CONFIRMED,0,17:40:26572,3277814.2727,-16.2,Radar
13,CONFIRMED,1,17:40:26762,3277810.07615,-16.2291882417,Radar
13,CONFIRMED,0,17:40:26762,3277811.0727,-16.2,Radar
13,CONFIRMED,1,17:40:26959,3277806.91713,-16.1589195141,Radar
13,CONFIRMED,0,17:40:26959,3277807.8087,-16.1,Radar
13,CONFIRMED,1,17:40:27097,3277803.73743,-16.023092119,Radar
13,CONFIRMED,0,17:40:27097,3277805.3127,-16.0,Radar
13,CONFIRMED,1,17:40:27316,3277800.54985,-15.9467267855,Radar
13,CONFIRMED,0,17:40:27316,3277802.1127,-15.9,Radar
13,CONFIRMED,1,17:40:27509,3277797.36806,-15.9202181057,Radar
13,CONFIRMED,0,17:40:27509,3277798.9767,-15.9,Radar
13,CONFIRMED,1,17:40:27711,3277794.16505,-15.8553946925,Radar
13,CONFIRMED,0,17:40:27711,3277795.8407,-15.8,Radar
13,CONFIRMED,1,17:40:27908,3277791.0607,-15.7396305309,Radar
13,CONFIRMED,0,17:40:27908,3277792.7047,-15.7,Radar
13,CONFIRMED,1,17:40:28107,3277787.96567,-15.6808125793,Radar
13,CONFIRMED,0,17:40:28107,3277789.5047,-15.7,Radar
13,CONFIRMED,1,17:40:28317,3277784.82617,-15.6726462383,Radar
13,CONFIRMED,0,17:40:28317,3277786.3687,-15.6,Radar
13,CONFIRMED,1,17:40:28519,3277781.74798,-15.5344456276,Radar
13,CONFIRMED,0,17:40:28519,3277783.2967,-15.5,Radar
13,CONFIRMED,1,17:40:28720,3277778.63505,-15.525396126,Radar
13,CONFIRMED,0,17:40:28720,3277780.1607,-15.5,Radar
13,CONFIRMED,1,17:40:28920,3277775.57519,-15.3812270279,Radar
13,CONFIRMED,0,17:40:28920,3277777.0887,-15.4,Radar
13,CONFIRMED,1,17:40:29128,3277772.53598,-15.3243050722,Radar
13,CONFIRMED,0,17:40:29128,3277774.0807,-15.3,Radar
13,CONFIRMED,1,17:40:29337,3277769.54327,-15.234310457,Radar
13,CONFIRMED,0,17:40:29337,3277771.0087,-15.2,Radar
13,CONFIRMED,1,17:40:29504,3277766.51411,-15.2103172606,Radar
13,CONFIRMED,0,17:40:29504,3277768.7687,-15.2,Radar
13,CONFIRMED,1,17:40:29724,3277763.39939,-15.0603586026,Radar
13,CONFIRMED,0,17:40:29724,3277764.8647,-15.0,Radar
13,CONFIRMED,1,17:40:29926,3277760.4178,-14.9264967112,Radar
13,CONFIRMED,0,17:40:29926,3277761.9207,-14.9,Radar
13,CONFIRMED,1,17:40:30128,3277757.50433,-14.7357348841,Radar
13,CONFIRMED,0,17:40:30128,3277758.9767,-14.7,Radar
13,CONFIRMED,1,17:40:30335,3277754.49096,-14.6363987576,Radar
13,CONFIRMED,0,17:40:30335,3277756.0967,-14.6,Radar
13,CONFIRMED,1,17:40:30532,3277751.601,-14.5546653031,Radar
13,CONFIRMED,0,17:40:30532,3277753.1527,-14.5,Radar
13,CONFIRMED,1,17:40:30719,3277748.80634,-14.426243539,Radar
13,CONFIRMED,0,17:40:30719,3277750.9127,-14.4,Radar
13,CONFIRMED,1,17:40:30942,3277745.98553,-14.2990524697,Radar
13,CONFIRMED,0,17:40:30942,3277747.5207,-14.2,Radar
13,CONFIRMED,1,17:40:31141,3277743.12087,-14.0846388531,Radar
13,CONFIRMED,0,17:40:31141,3277744.5767,-14.0,Radar
13,CONFIRMED,1,17:40:31345,3277740.38111,-13.8224688182,Radar
13,CONFIRMED,0,17:40:31345,3277741.8887,-13.7,Radar
13,CONFIRMED,1,17:40:31519,3277737.65155,-13.5232379343,Radar
13,CONFIRMED,0,17:40:31519,3277739.8407,-13.5,Radar
13,CONFIRMED,1,17:40:31726,3277735.07393,-13.1849150683,Radar
13,CONFIRMED,0,17:40:31726,3277737.0887,-13.1,Radar
13,CONFIRMED,1,17:40:31948,3277732.55865,-12.714018773,Radar
13,CONFIRMED,0,17:40:31948,3277733.8247,-12.6,Radar
13,CONFIRMED,1,17:40:32150,3277730.11508,-12.3179790266,Radar
13,CONFIRMED,0,17:40:32150,3277731.5207,-12.2,Radar
13,CONFIRMED,1,17:40:32349,3277727.63493,-11.9010927277,Radar
13,CONFIRMED,0,17:40:32349,3277728.8967,-11.8,Radar
13,CONFIRMED,1,17:40:32551,3277725.28632,-11.5095676336,Radar
13,CONFIRMED,0,17:40:32551,3277726.5287,-11.4,Radar
13,CONFIRMED,1,17:40:32753,3277723.10544,-11.1337270537,Radar
13,CONFIRMED,0,17:40:32753,3277724.2247,-11.0,Radar
13,CONFIRMED,1,17:40:32955,3277720.93243,-10.713030264,Radar
13,CONFIRMED,0,17:40:32955,3277722.0487,-10.6,Radar
13,CONFIRMED,1,17:40:33122,3277718.84793,-10.5592754475,Radar
13,CONFIRMED,0,17:40:33122,3277720.5127,-10.5,Radar
13,CONFIRMED,1,17:40:33329,3277716.72482,-10.1554119498,Radar
13,CONFIRMED,0,17:40:33329,3277718.5927,-10.0,Radar
13,CONFIRMED,1,17:40:33527,3277714.77654,-9.70946180904,Radar
13,CONFIRMED,0,17:40:33527,3277716.7367,-9.5,Radar
13,CONFIRMED,1,17:40:33729,3277713.01977,-9.08554013393,Radar
13,CONFIRMED,0,17:40:33729,3277715.0087,-8.9,Radar
13,CONFIRMED,1,17:40:33930,3277711.31639,-8.47671429394,Radar
13,CONFIRMED,0,17:40:33930,3277713.1527,-8.3,Radar
13,CONFIRMED,1,17:40:34131,3277709.81004,-7.83030268019,Radar
13,CONFIRMED,0,17:40:34131,3277711.6167,-7.6,Radar
13,CONFIRMED,1,17:40:34340,3277708.39483,-7.19056304054,Radar
13,CONFIRMED,0,17:40:34340,3277710.1447,-7.0,Radar
13,CONFIRMED,1,17:40:34536,3277707.10636,-6.57825163062,Radar
13,CONFIRMED,0,17:40:34536,3277708.6727,-6.4,Radar
13,CONFIRMED,1,17:40:34739,3277705.97139,-6.07263006155,Radar
13,CONFIRMED,0,17:40:34739,3277707.5847,-5.9,Radar
13,CONFIRMED,1,17:40:34940,3277704.86444,-5.59705081175,Radar
13,CONFIRMED,0,17:40:34940,3277706.7527,-5.5,Radar
13,CONFIRMED,1,17:40:35142,3277703.85371,-4.9997098936,Radar
13,CONFIRMED,0,17:40:35142,3277705.2807,-4.8,Radar
13,CONFIRMED,1,17:40:35350,3277702.97257,-4.40494807784,Radar
13,CONFIRMED,0,17:40:35350,3277704.3847,-4.2,Radar
13,CONFIRMED,1,17:40:35550.0,3277702.08749,-4.44593005961,Radar
13,CONFIRMED,0,17:40:35550.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:35750.0,3277701.20081,-4.42078795175,Radar
13,CONFIRMED,0,17:40:35750.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:35950.0,3277700.3139,-4.4483252068,Radar
13,CONFIRMED,0,17:40:35950.0,NaN,NaN,Radar
13,CONFIRMED,1,17:40:36150.0,3277699.42413,-4.44945525647,Radar
13,CONFIRMED,0,17:40:36150.0,NaN,NaN,Radar
13,ZOMBIE,1,17:40:36350.0,3277698.53441,-4.44770821557,Radar
13,ZOMBIE,0,17:40:36350.0,NaN,NaN,Radar
13,ZOMBIE,1,17:40:36550.0,3277697.64231,-4.47323784069,Radar
13,ZOMBIE,0,17:40:36550.0,NaN,NaN,Radar
13,ZOMBIE,1,17:40:36750.0,3277696.75249,-4.42498401439,Radar
13,ZOMBIE,0,17:40:36750.0,NaN,NaN,Radar
13,ZOMBIE,1,17:40:36950.0,3277695.87771,-4.32285296477,Radar
13,ZOMBIE,0,17:40:36950.0,NaN,NaN,Radar
13,ZOMBIE,1,17:40:37150.0,3277695.0153,-4.30127064419,Radar
13,ZOMBIE,0,17:40:37150.0,NaN,NaN,Radar
15,CONFIRMED,1,17:40:55775,3277691.9788,-4.39010714491,Radar
15,CONFIRMED,0,17:40:55775,3277693.7607,-4.4,Radar
15,CONFIRMED,1,17:40:55990,3277691.25325,-4.39963042242,Radar
15,CONFIRMED,0,17:40:55990,3277692.8007,-4.4,Radar
15,CONFIRMED,1,17:40:56194,3277691.00822,-4.75770096191,Radar
15,CONFIRMED,0,17:40:56194,3277692.3527,-4.9,Radar
15,CONFIRMED,1,17:40:56413,3277690.27885,-4.87304698566,Radar
15,CONFIRMED,0,17:40:56413,3277691.3927,-4.9,Radar
15,CONFIRMED,1,17:40:56577,3277689.53205,-4.95355514514,Radar
15,CONFIRMED,0,17:40:56577,3277690.3687,-5.0,Radar
15,CONFIRMED,1,17:40:56778,3277688.16299,-5.01252325897,Radar
15,CONFIRMED,0,17:40:56778,3277689.4087,-5.0,Radar
15,CONFIRMED,1,17:40:56981,3277687.41366,-5.02883573116,Radar
15,CONFIRMED,0,17:40:56981,3277688.3847,-5.0,Radar
15,CONFIRMED,1,17:40:57185,3277686.44214,-5.01498974743,Radar
15,CONFIRMED,0,17:40:57185,3277687.3607,-5.0,Radar
15,CONFIRMED,1,17:40:57388,3277685.55835,-4.98695943479,Radar
15,CONFIRMED,0,17:40:57388,3277686.3367,-5.0,Radar
15,CONFIRMED,1,17:40:57588.0,3277684.56784,-4.91812990273,Radar
15,CONFIRMED,0,17:40:57588.0,NaN,NaN,Radar
15,CONFIRMED,1,17:40:57788.0,3277683.58743,-4.88591690615,Radar
15,CONFIRMED,0,17:40:57788.0,NaN,NaN,Radar
15,CONFIRMED,1,17:40:57988.0,3277682.61937,-4.79473639073,Radar
15,CONFIRMED,0,17:40:57988.0,NaN,NaN,Radar
15,CONFIRMED,1,17:40:58188.0,3277681.66613,-4.73760359486,Radar
15,CONFIRMED,0,17:40:58188.0,NaN,NaN,Radar
15,ZOMBIE,1,17:40:58388.0,3277680.71699,-4.75379594677,Radar
15,ZOMBIE,0,17:40:58388.0,NaN,NaN,Radar
15,ZOMBIE,1,17:40:58588.0,3277679.77157,-4.70048468489,Radar
15,ZOMBIE,0,17:40:58588.0,NaN,NaN,Radar
15,ZOMBIE,1,17:40:58788.0,3277678.82993,-4.71588986513,Radar
15,ZOMBIE,0,17:40:58788.0,NaN,NaN,Radar
15,ZOMBIE,1,17:40:58988.0,3277677.89049,-4.67852654159,Radar
15,ZOMBIE,0,17:40:58988.0,NaN,NaN,Radar
15,ZOMBIE,1,17:40:59188.0,3277676.96331,-4.59327602702,Radar
15,ZOMBIE,0,17:40:59188.0,NaN,NaN,Radar
16,ZOMBIE,1,17:41:33697.0,3277936.50493,-15.0327553138,Radar
16,ZOMBIE,0,17:41:33697.0,NaN,NaN,Radar
16,ZOMBIE,1,17:41:33897.0,3277933.50129,-15.0036685523,Radar
16,ZOMBIE,0,17:41:33897.0,NaN,NaN,Radar
16,ZOMBIE,1,17:41:34097.0,3277930.50318,-14.977429866,Radar
16,ZOMBIE,0,17:41:34097.0,NaN,NaN,Radar
16,ZOMBIE,1,17:41:34297.0,3277927.50737,-14.9806153471,Radar
16,ZOMBIE,0,17:41:34297.0,NaN,NaN,Radar
16,ZOMBIE,1,17:41:34497.0,3277924.52494,-14.8436725945,Radar
16,ZOMBIE,0,17:41:34497.0,NaN,NaN,Radar
17,CONFIRMED,1,17:41:36441,3277891.30548,-16.4135447804,Radar
17,CONFIRMED,0,17:41:36441,3277892.6727,-16.4,Radar
17,CONFIRMED,1,17:41:36665,3277888.06352,-16.3985190606,Radar
17,CONFIRMED,0,17:41:36665,3277889.4727,-16.4,Radar
17,CONFIRMED,1,17:41:36870,3277885.06625,-16.406524728,Radar
17,CONFIRMED,0,17:41:36870,3277886.1447,-16.4,Radar
17,CONFIRMED,1,17:41:37044,3277881.86028,-16.4194798675,Radar
17,CONFIRMED,0,17:41:37044,3277882.8167,-16.4,Radar
17,CONFIRMED,1,17:41:37245,3277878.85942,-16.4820443869,Radar
17,CONFIRMED,0,17:41:37245,3277879.9367,-16.5,Radar
17,CONFIRMED,1,17:41:37448,3277875.77237,-16.4973023965,Radar
17,CONFIRMED,0,17:41:37448,3277876.9287,-16.5,Radar
17,CONFIRMED,1,17:41:37705,3277872.49731,-16.4811509023,Radar
17,CONFIRMED,0,17:41:37705,3277872.8967,-16.5,Radar
17,CONFIRMED,1,17:41:37828,3277869.38606,-16.525359651,Radar
17,CONFIRMED,0,17:41:37828,3277871.2967,-16.5,Radar
17,CONFIRMED,1,17:41:38046,3277866.26857,-16.563933877,Radar
17,CONFIRMED,0,17:41:38046,3277868.0967,-16.6,Radar
17,CONFIRMED,1,17:41:38314,3277862.96195,-16.595968865,Radar
17,CONFIRMED,0,17:41:38314,3277863.0407,-16.6,Radar
17,CONFIRMED,1,17:41:38509,3277859.60684,-16.5942265183,Radar
17,CONFIRMED,0,17:41:38509,3277859.7767,-16.6,Radar
17,CONFIRMED,1,17:41:38713,3277856.54474,-16.6346160312,Radar
17,CONFIRMED,0,17:41:38713,3277856.5127,-16.6,Radar
17,CONFIRMED,1,17:41:38841,3277853.34861,-16.6037875711,Radar
17,CONFIRMED,0,17:41:38841,3277854.8487,-16.6,Radar
17,CONFIRMED,1,17:41:39165,3277849.9453,-16.5575299295,Radar
17,CONFIRMED,0,17:41:39165,3277849.9847,-16.5,Radar
18,CONFIRMED,2,17:41:38600,365738.299601,0.148823646915,3277984.93886,-10.7056985359,DSRC
18,CONFIRMED,1,17:41:38600,365738.299601,0.148823646915,3277987.58423,-10.6229713203,DSRC
18,CONFIRMED,0,17:41:38600,365738.281917,0.130233228904,3277990.98245,-10.6592044406,DSRC
17,CONFIRMED,1,17:41:39233,3277846.53163,-16.5194425015,Radar
17,CONFIRMED,0,17:41:39233,3277848.3207,-16.5,Radar
18,CONFIRMED,2,17:41:38800,365738.249526,0.131238545689,3277983.02128,-10.7292324322,DSRC
18,CONFIRMED,1,17:41:38800,365738.249526,0.131238545689,3277986.40116,-10.6037871606,DSRC
18,CONFIRMED,0,17:41:38800,365738.237222,0.0626744109933,3277988.86605,-10.6398154081,DSRC
17,CONFIRMED,1,17:41:39444,3277843.36757,-16.5182530625,Radar
17,CONFIRMED,0,17:41:39444,3277844.9927,-16.5,Radar
18,CONFIRMED,2,17:41:39000,365738.20587,0.13256720179,3277980.87413,-10.742204665,DSRC
18,CONFIRMED,1,17:41:39000,365738.20587,0.13256720179,3277984.50246,-10.6483728722,DSRC
18,CONFIRMED,0,17:41:39000,365738.201813,0.084193817527,3277986.71629,-10.71966937,DSRC
17,CONFIRMED,1,17:41:39739,3277840.15499,-16.5294726655,Radar
17,CONFIRMED,0,17:41:39739,3277840.1287,-16.5,Radar
18,CONFIRMED,2,17:41:39400,365738.146656,0.0888685708566,3277978.73072,-10.6919688203,DSRC
18,CONFIRMED,1,17:41:39400,365738.146656,0.0888685708566,3277983.33181,-10.6400560829,DSRC
18,CONFIRMED,0,17:41:39400,365738.130728,0.0541922458602,3277982.3946,-10.7998640362,DSRC
17,CONFIRMED,1,17:41:39836,3277836.85603,-16.510214626,Radar
17,CONFIRMED,0,17:41:39836,3277838.4647,-16.5,Radar
18,CONFIRMED,2,17:41:39600.0,365738.142589,0.225941558231,3277976.58122,-10.8029779129,DSRC
18,CONFIRMED,1,17:41:39600.0,365738.142589,0.225941558231,3277981.20455,-10.6324782007,DSRC
18,CONFIRMED,0,17:41:39600.0,NaN,NaN,NaN,NaN,DSRC
17,CONFIRMED,1,17:41:40140,3277833.57153,-16.400409738,Radar
17,CONFIRMED,0,17:41:40140,3277833.4727,-16.4,Radar
18,CONFIRMED,2,17:41:39600,365738.091,0.139242286108,3277974.42548,-10.7544456662,DSRC
18,CONFIRMED,1,17:41:39600,365738.091,0.139242286108,3277978.73211,-10.8189164119,DSRC
18,CONFIRMED,0,17:41:39600,365738.085371,0.0284837408551,3277980.22279,-10.8799627148,DSRC
17,CONFIRMED,1,17:41:40238,3277830.24413,-16.4138976529,Radar
17,CONFIRMED,0,17:41:40238,3277831.8087,-16.4,Radar
18,CONFIRMED,2,17:41:40000,365738.03969,0.0794849382463,3277972.27967,-10.7036172128,DSRC
18,CONFIRMED,1,17:41:40000,365738.03969,0.0794849382463,3277976.36785,-10.8285906503,DSRC
18,CONFIRMED,0,17:41:40000,365738.023968,0.056653128656,3277975.90098,-10.8198516821,DSRC
19,ZOMBIE,1,17:41:40233.0,3277972.27967,-10.7036172128,Radar
19,ZOMBIE,0,17:41:40233.0,NaN,NaN,Radar
17,CONFIRMED,1,17:41:40534,3277826.89336,-16.4022509223,Radar
17,CONFIRMED,0,17:41:40534,3277826.6887,-16.4,Radar
18,CONFIRMED,2,17:41:40200,365737.994382,0.0772970652334,3277970.14175,-10.6756361864,DSRC
18,CONFIRMED,1,17:41:40200,365737.994382,0.0772970652334,3277974.31187,-10.7415539092,DSRC
18,CONFIRMED,0,17:41:40200,365737.978743,0.0448504700136,3277973.74025,-10.8199070437,DSRC
19,ZOMBIE,1,17:41:40433.0,3277970.14175,-10.6756361864,Radar
19,ZOMBIE,0,17:41:40433.0,NaN,NaN,Radar
17,CONFIRMED,1,17:41:40648,3277823.69948,-16.4131173233,Radar
17,CONFIRMED,0,17:41:40648,3277825.0247,-16.4,Radar
18,CONFIRMED,2,17:41:40400,365737.958996,0.0350424290212,3277967.799,-10.745149481,DSRC
18,CONFIRMED,1,17:41:40400,365737.958996,0.0350424290212,3277972.26225,-10.6993933509,DSRC
18,CONFIRMED,0,17:41:40400,365737.952883,0.00942477676454,3277971.57929,-10.7999958877,DSRC
17,CONFIRMED,1,17:41:40854,3277820.63378,-16.3098394124,Radar
17,CONFIRMED,0,17:41:40854,3277821.7607,-16.3,Radar
18,CONFIRMED,2,17:41:40600,365737.941319,0.153641147136,3277965.44287,-10.7832807698,DSRC
18,CONFIRMED,1,17:41:40600,365737.941319,0.153641147136,3277970.32338,-10.7305558575,DSRC
18,CONFIRMED,0,17:41:40600,365737.927024,0.0376990352844,3277969.41833,-10.7999342027,DSRC
17,CONFIRMED,1,17:41:41050,3277817.43004,-16.3156968236,Radar
17,CONFIRMED,0,17:41:41050,3277818.4327,-16.3,Radar
18,CONFIRMED,2,17:41:40800,365737.893181,0.125205563121,3277963.46762,-10.7925899833,DSRC
18,CONFIRMED,1,17:41:40800,365737.893181,0.125205563121,3277967.7477,-10.7789878552,DSRC
18,CONFIRMED,0,17:41:40800,365737.881799,0.0376990352844,3277967.2576,-10.7999342027,DSRC
17,CONFIRMED,1,17:41:41243,3277814.23743,-16.277568571,Radar
17,CONFIRMED,0,17:41:41243,3277815.1047,-16.2,Radar
18,CONFIRMED,2,17:41:41000,365737.862032,0.0741718929896,3277961.41204,-10.819011421,DSRC
18,CONFIRMED,1,17:41:41000,365737.862032,0.0741718929896,3277965.26036,-10.7532900636,DSRC
18,CONFIRMED,0,17:41:41000,365737.856072,0.0282219417664,3277965.10772,-10.7799630575,DSRC
17,CONFIRMED,1,17:41:41446,3277810.92395,-16.2435056319,Radar
17,CONFIRMED,0,17:41:41446,3277811.7127,-16.2,Radar
18,CONFIRMED,2,17:41:41200,365737.835503,0.0126575103005,3277959.39019,-10.8200023382,DSRC
18,CONFIRMED,1,17:41:41200,365737.835503,0.0126575103005,3277962.47172,-10.785625371,DSRC
18,CONFIRMED,0,17:41:41200,365737.830212,0.0352774045404,3277962.94676,-10.7799422774,DSRC
19,CONFIRMED,1,17:41:41446,3277959.39019,-10.8200023382,Radar
19,CONFIRMED,0,17:41:41446,3277958.4647,-10.8,Radar
17,CONFIRMED,1,17:41:41658,3277807.75194,-16.1055789489,Radar
17,CONFIRMED,0,17:41:41658,3277808.3847,-16.1,Radar
18,CONFIRMED,2,17:41:41400,365737.815804,0.0605938397567,3277957.31017,-10.8206092751,DSRC
18,CONFIRMED,1,17:41:41400,365737.815804,0.0605938397567,3277960.26806,-10.8170520553,DSRC
18,CONFIRMED,0,17:41:41400,365737.804352,0.0212057367859,3277960.7858,-10.7999791813,DSRC
19,CONFIRMED,1,17:41:41658,3277957.31017,-10.8206092751,Radar
19,CONFIRMED,0,17:41:41658,3277956.2247,-10.8,Radar
17,CONFIRMED,1,17:41:41856,3277804.59125,-16.10701327,Radar
17,CONFIRMED,0,17:41:41856,3277804.9927,-16.1,Radar
18,CONFIRMED,2,17:41:41600,365737.778547,0.00490888155702,3277955.137,-10.7787472497,DSRC
18,CONFIRMED,1,17:41:41600,365737.778547,0.00490888155702,3277957.77026,-10.8119589415,DSRC
18,CONFIRMED,0,17:41:41600,365737.769075,0.0467746755325,3277958.64712,-10.7198979533,DSRC
19,CONFIRMED,1,17:41:41856,3277955.137,-10.7787472497,Radar
19,CONFIRMED,0,17:41:41856,3277954.0487,-10.8,Radar
17,CONFIRMED,1,17:41:42064,3277801.38521,-16.0258239912,Radar
17,CONFIRMED,0,17:41:42064,3277801.6647,-16.0,Radar
18,CONFIRMED,2,17:41:41800,365737.755525,-0.0247598435857,3277952.87392,-10.8222683274,DSRC
18,CONFIRMED,1,17:41:41800,365737.755525,-0.0247598435857,3277955.80742,-10.7650146873,DSRC
18,CONFIRMED,0,17:41:41800,365737.74348,0.00935496360332,3277956.50832,-10.7199959181,DSRC
19,CONFIRMED,1,17:41:42064,3277952.87392,-10.8222683274,Radar
19,CONFIRMED,0,17:41:42064,3277951.9367,-10.8,Radar
17,CONFIRMED,1,17:41:42267,3277798.21125,-16.0145328839,Radar
17,CONFIRMED,0,17:41:42267,3277798.4007,-16.0,Radar
18,CONFIRMED,2,17:41:42000,365737.72344,0.0866170447392,3277950.61632,-10.7402810005,DSRC
18,CONFIRMED,1,17:41:42000,365737.72344,0.0866170447392,3277953.68668,-10.7536018068,DSRC
18,CONFIRMED,0,17:41:42000,365737.698255,0.0749787356001,3277954.34759,-10.7397382738,DSRC
19,CONFIRMED,1,17:41:42267,3277950.61632,-10.7402810005,Radar
19,CONFIRMED,0,17:41:42267,3277949.8247,-10.7,Radar
17,CONFIRMED,1,17:41:42459,3277795.05904,-15.9360487824,Radar
17,CONFIRMED,0,17:41:42459,3277795.0727,-15.9,Radar
18,CONFIRMED,2,17:41:42200,365737.683117,0.0532462077002,3277948.43381,-10.7405374433,DSRC
18,CONFIRMED,1,17:41:42200,365737.683117,0.0532462077002,3277951.75839,-10.6654446782,DSRC
18,CONFIRMED,0,17:41:42200,365737.672528,0.0466874093468,3277952.19771,-10.6998981437,DSRC
19,CONFIRMED,1,17:41:42459,3277948.43381,-10.7405374433,Radar
19,CONFIRMED,0,17:41:42459,3277947.5847,-10.7,Radar
17,CONFIRMED,1,17:41:42669,3277791.85572,-15.8238670073,Radar
17,CONFIRMED,0,17:41:42669,3277792.1927,-15.8,Radar
